Name,Ingredients,Category
Product 475,"Cocos Nucifera (Coconut) Oil, Sodium Laureth Sulfate, Caprylyl Glycol, Stearic Acid, Cyclopentasiloxane, Sodium Lauroyl Sarcosinate, Serine, Carnauba Wax (Copernicia Cerifera), Triphenyl Phosphate (TPP), Cocamide DEA, Propylene Carbonate, Red 7 Lake (CI 15850), Isopropyl Palmitate, Stearyl Alcohol, Benzophenone-4, Butyl Methoxydibenzoylmethane - a chemical UV filter, Sodium Chloride, Aloe Barbadensis Leaf Extract, Polyethylene (as a scrubbing agent), Prunus Amygdalus Dulcis (Sweet Almond) Oil",toxic
Product 476,"Jojoba Oil, Ferric Ammonium Ferrocyanide, Quaternium-18, Decyl Glucoside, Sodium Chloride, Caprylic/Capric Triglyceride, Sorbitan Olivate, Tin Oxide, Carnauba Wax (Copernicia Cerifera), Apricot Seed Powder (Prunus Armeniaca), Lecithin",clean
Product 477,"Sodium Hydroxide, Tinosorb M - a chemical UV filter, Polymethyl Methacrylate, Cinnamyl Alcohol, Octinoxate - a chemical UV filter, Tocopheryl Acetate (Vitamin E), Stearyl Alcohol, Octocrylene - a chemical UV filter, Red 27 Lake (CI 45410), Sodium Benzoate",toxic
Product 478,"Acacia Senegal Gum, Cocamide MEA, Hydrolyzed Silk, Zinc Oxide, Stearalkonium Hectorite, Avobenzone - a chemical UV filter, Ethylhexyl Palmitate, Caprylic/Capric Triglyceride, Cinnamyl Alcohol, Polyquaternium-11, Cyclopentasiloxane, Cetyl PEG/PPG-10/1 Dimethicone, Butylene Glycol, Cetearyl Alcohol, Red 6 Lake (CI 15850), Glycerin",toxic
Product 479,"Trideceth-6, Hydrolyzed Rice Protein, Olea Europaea (Olive) Fruit Oil, Urea, Glycerin, Panthenyl Ethyl Ether, Disodium Laureth Sulfosuccinate, Stearalkonium Hectorite, Dicaprylyl Ether, Walnut Shell Powder (Juglans Regia), Stearyl Alcohol, Isopropyl Myristate, Ceramide NP, Aloe Barbadensis Leaf Juice, Camphor, VP/VA Copolymer, Tinosorb S - a chemical UV filter",clean
Product 480,"Phenoxyethanol, Sodium Lauryl Sulfate, Hydrolyzed Keratin, Polyglyceryl-4 Isostearate, Isopropyl Myristate, Simmondsia Chinensis (Jojoba) Seed Oil, Hydrolyzed Silk, Sorbitan Isostearate, Acrylates Copolymer, Uvinul T 150 - a chemical UV filter, Creatine, Alumina, C12-15 Alkyl Benzoate, Isobutane, Sorbitan Olivate, Cyclohexasiloxane, Polyvinylpyrrolidone (PVP), Camphor",clean
Product 481,"Cocamide DEA, Beeswax (Cera Alba), Sorbitan Olivate, Polybutene, Trimethylsiloxyamodimethicone, VP/VA Copolymer, Lavandula Angustifolia (Lavender) Oil, Styrene/Acrylates Copolymer, Isobutyl Acetate, Stearalkonium Hectorite, Aloe Barbadensis Leaf Juice, Butane, Polyquaternium-4, Glycol Distearate, Ultramarines (CI 77007), Niacinamide (Vitamin B3), Aloe Barbadensis Leaf Juice, Glycerin",clean
Product 482,"Polyethylene Terephthalate, Lauryl PEG/PPG-18/18 Methicone, BHT (Butylated Hydroxytoluene), Hydrogenated Polyisobutene, Hydrolyzed Rice Protein, Panthenol (Provitamin B5), Cetearyl Alcohol, Beeswax (Cera Alba), Iron Oxides (CI 77491, CI 77492, CI 77499), Polyquaternium-11",toxic
Product 483,"Theobroma Cacao (Cocoa) Seed Butter, Cocamide MEA, Cetrimonium Chloride, Cholesterol, Silica, Polyethylene Terephthalate, Stearalkonium Bentonite, Polyglyceryl-2 Triisostearate, Palmitic Acid, Hydrolyzed Silk, Magnesium Sulfate, Ultramarines (CI 77007), Tocopherol, Ethyl Tosylamide, Calcium Aluminum Borosilicate, Hyaluronic Acid",toxic
Product 484,"Alumina, Stearalkonium Hectorite, Sweet Almond Oil, Jojoba Seed Oil (Simmondsia Chinensis), Ceteareth-20, Polyquaternium-37, Polyethylene (as a scrubbing agent), Iron Oxides, Candelilla Wax (Euphorbia Cerifera), Red 27 Lake (CI 45410), Stearalkonium Bentonite, Butylene Glycol, Tin Oxide, Acacia Senegal Gum, Hydrolyzed Keratin, Alcohol Denat. (SD Alcohol 40)",clean
Product 485,"Polyquaternium-11, Polyglyceryl-2 Triisostearate, Coumarin, Ethyl Tosylamide, Benzophenone-3, Ammonium Lauryl Sulfate, Potassium Sorbate, Epoxy Resin, Lanolin Oil, Tocopheryl Acetate (Vitamin E), Panthenol (Provitamin B5), Iron Oxides (CI 77499) - for black pigment",toxic
Product 486,"Petrolatum, Cetyl PEG/PPG-10/1 Dimethicone, Silica, Kaolin, Hydrolyzed Silk, Polyglyceryl-4 Isostearate, Magnesium Sulfate, Cocamide DEA, Avocado Oil (Persea Gratissima), Niacinamide (Vitamin B3), Panthenol (Provitamin B5), Mica, Lauryl Glucoside, Iron Oxides (CI 77491, CI 77492, CI 77499), Disodium Laureth Sulfosuccinate, Hydrolyzed Corn Protein, Polysorbate 20",toxic
Product 487,"Coumarin, Retinyl Palmitate (Vitamin A), Butylene Glycol, Aluminum Powder, Hydroxypropyltrimonium Hydrolyzed Wheat Protein, Methacrylate Copolymer, Cetyl PEG/PPG-10/1 Dimethicone, Butyrospermum Parkii (Shea Butter), Pentaerythrityl Tetra-Di-t-Butyl Hydroxyhydrocinnamate, Ethylhexylglycerin, Jojoba Seed Oil (Simmondsia Chinensis), Phenoxyethanol, Niacinamide (Vitamin B3), Jojoba Esters, Polyvinyl Butyral, Panthenol (Provitamin B5), Dimethyl Ether, Retinyl Palmitate (Vitamin A), PEG-12 Dimethicone, Manganese Violet (CI 77742)",toxic
Product 488,"Sodium Lauryl Sulfate, Bismuth Oxychloride, Sodium Lauroyl Sarcosinate, Ethylhexyl Palmitate, Hydrolyzed Rice Protein, Red 7 Lake (CI 15850), Butylphenyl Methylpropional, Octyldodecanol, Tinosorb M - a chemical UV filter, PEG-100 Stearate",toxic
Product 489,"Polyglyceryl-4 Isostearate, Cocoa Butter (Theobroma Cacao), Polyethylene (as a scrubbing agent), Glycerin, Linalool, Cetrimonium Chloride, Sunflower Seed Oil (Helianthus Annuus), Glycerin, BHT (Butylated Hydroxytoluene), Alumina",toxic
Product 490,"Trideceth-6, Ethyl Acetate, Polyvinyl Butyral, Dicaprylyl Ether, Butane, Lanolin Oil, Guar Hydroxypropyltrimonium Chloride, Ultramarines (CI 77007), Decyl Glucoside, Nitrocellulose, Methacrylate Copolymer, Octyldodecanol, Magnesium Myristate, Creatine, C12-15 Alkyl Benzoate, Polyglyceryl-4 Isostearate",clean
Product 491,"Silica Dimethyl Silylate, Hydrolyzed Collagen, Sodium Hyaluronate, Uvinul A Plus - a chemical UV filter, Hydrolyzed Keratin, Arginine, Red 27 Lake (CI 45410), PEG-10 Dimethicone, Kaolin, Methacrylate Copolymer",toxic
Product 492,"Potassium Sorbate, Ethylhexyl Salicylate, Stearyl Alcohol, Ethylhexyl Methoxycinnamate - a chemical UV filter, Retinyl Palmitate (Vitamin A), Serine, Argania Spinosa Kernel Oil, Homosalate - a chemical UV filter, Triethoxycaprylylsilane, Hydrogenated Polyisobutene, Ethyl Acetate, PEG-10 Dimethicone, Sodium Hyaluronate",toxic
Product 493,"Magnesium Myristate, Polyvinyl Butyral, Polysorbate 80, Hydroxycitronellal, Sodium Lauryl Sulfate, Jojoba Esters (as a scrubbing agent), Tosylamide/Formaldehyde Resin, Red 6 Lake (CI 15850), Butyl Methoxydibenzoylmethane - a chemical UV filter, Chamomilla Recutita (Matricaria) Flower Extract, Butane, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Arginine, Hydroxypropyltrimonium Hydrolyzed Wheat Protein, Trideceth-6, Panthenol (Provitamin B5), Sodium Hyaluronate, Isododecane",toxic
Product 494,"Carmine (CI 75470), Urea, Propylene Carbonate, Trimethyl Pentanyl Diisobutyrate, Persea Gratissima (Avocado) Oil, Zinc Stearate, Decyl Glucoside, Ascorbic Acid (Vitamin C), Amodimethicone, Cyclohexasiloxane, Candelilla Wax (Euphorbia Cerifera), Panthenyl Ethyl Ether, Stearamidopropyl Dimethylamine",clean
Product 495,"Benzyl Alcohol, Serine, Isobutyl Acetate, Polybutene, Phenoxyethanol, Hydrolyzed Jojoba Esters, Panthenol (Provitamin B5), PEG-100 Stearate, Lauroyl Lysine, Carnauba Wax (Copernicia Cerifera), Kaolin, Polyquaternium-7, Hydrolyzed Collagen",toxic
Product 496,"Polyethylene (as a scrubbing agent), Triphenyl Phosphate (TPP), Disodium EDTA, Ethylhexylglycerin, Helianthus Annuus (Sunflower) Seed Oil, Aloe Barbadensis Leaf Juice, PEG-12 Dimethicone, Methacrylate Copolymer, Fragrance (Parfum), Hydrolyzed Corn Protein, Hydroxypropyltrimonium Hydrolyzed Wheat Protein, Dimethyl Ether, Cetrimonium Chloride, Bisabolol, Butyl Acetate, Theobroma Cacao (Cocoa) Seed Butter, Isododecane, Polyquaternium-11",toxic
Product 497,"Acrylates Copolymer, PEG-10 Dimethicone, Fragrance (Parfum), Palmitic Acid, Sodium Lauroyl Sarcosinate, Benzyl Alcohol, Nitrocellulose, Microcrystalline Wax, Lanolin Oil, Hydroxycitronellal, Trideceth-6, Caprylyl Glycol, Linalool",toxic
Product 498,"Alumina, Palmitic Acid, Sodium Laureth Sulfate, Homosalate - a chemical UV filter, Hydrolyzed Soy Protein, Behentrimonium Chloride, Microcrystalline Wax, Sorbitan Sesquioleate, Ceteareth-12, Benzophenone-3, Carmine (CI 75470), Palmitic Acid, Polyquaternium-10, Olive Fruit Oil (Olea Europaea), Hydroxypropyltrimonium Hydrolyzed Wheat Protein, Dimethiconol",toxic
Product 499,"Mexoryl XL - a chemical UV filter, Pentaerythrityl Tetra-Di-t-Butyl Hydroxyhydrocinnamate, Butane, Petrolatum, Phenoxyethanol, Titanium Dioxide - a physical (mineral) UV filter, Sodium Benzoate, Caprylyl Glycol, Tocopheryl Acetate (Vitamin E), Ceramide EOP, Cetearyl Alcohol, Acrylates Copolymer, Diethylhexyl Carbonate, Coumarin, Mexoryl SX - a chemical UV filter, Guar Hydroxypropyltrimonium Chloride, Water (Aqua)",clean
Product 500,"Calcium Pantothenate, Sodium Laureth Sulfate, Calcium Aluminum Borosilicate, Phenoxyethanol, Polyvinyl Butyral, Allantoin, Butylphenyl Methylpropional, Alumina, Retinyl Palmitate (Vitamin A), Amodimethicone, Palmitic Acid, Hydroxycitronellal, Red 27 Lake (CI 45410), Ethylhexylglycerin",toxic
